OBS,PRIVATE,SUNSHINE,KEEBLER,NABISCO,PRICEPRIVATE,PRICESUNSHINE,PRICEKEEBLER,PRICENABISCO,FeatPrivate,FeatSunshine,FeatKeebler,FeatNabisco,DisplPrivate,DisplSunshine,DisplKeebler,DisplNabisco
1921,0,0,0,1,0.680000007,0.889999986,1.190000057,1.190000057,0,0,1,0,0,1,1,1
1922,0,1,0,0,0.609999955,0.970000029,0.99000001,1.25,0,0,1,0,0,0,0,0
1923,0,0,0,1,0.609999955,0.970000029,1.289999962,1.089999914,0,0,0,0,0,0,1,1
1924,1,0,0,0,0.649999976,0.970000029,1.289999962,1.25,0,0,0,0,0,0,0,0
1925,1,0,0,0,0.649999976,1.029999971,1.089999914,1.089999914,0,0,0,1,0,0,1,1
1926,1,0,0,0,0.5,1.029999971,1.089999914,1.089999914,1,0,0,0,1,0,1,1
1927,1,0,0,0,0.649999976,1.049999952,0.99000001,1.25,0,0,1,0,1,0,1,1
1928,0,0,0,1,0.609999955,1.049999952,1.289999962,0.99000001,0,0,0,0,0,0,0,1
1929,0,0,0,1,0.529999912,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,0,0
1930,0,0,0,1,0.529999912,0.889999986,0.889999986,0.99000001,1,0,1,0,1,0,1,1
1931,0,0,0,1,0.609999955,0.889999986,0.889999986,0.99000001,0,0,0,0,0,0,1,0
1932,0,0,0,1,0.529999912,0.889999986,0.99000001,0.889999986,1,0,0,0,1,0,1,1
1933,0,0,0,1,0.609999955,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,1,1
1934,0,0,0,1,0.609999955,0.689999998,1.089999914,0.889999986,0,0,0,1,0,0,0,1
1935,0,0,0,1,0.609999955,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,0,1
1936,0,0,0,1,0.609999955,0.970000029,1.089999914,1.190000057,0,0,1,0,0,0,0,0
1937,0,0,0,1,0.609999955,0.970000029,1.149999976,0.99000001,0,0,0,0,0,0,0,0
1938,0,0,0,1,0.609999955,0.970000029,1.149999976,0.99000001,0,0,0,0,0,0,0,0
1939,0,0,0,1,0.609999955,0.970000029,1.149999976,1.190000057,0,0,0,0,0,0,0,1
1940,0,0,0,1,0.609999955,0.970000029,1.25,1.089999914,0,0,0,0,0,0,0,1
1941,0,0,0,1,0.609999955,0.970000029,0.99000001,1.25,0,0,1,0,0,0,0,0
1942,0,0,0,1,0.609999955,1.029999971,1.089999914,1.089999914,0,0,0,1,0,0,1,1
1943,0,0,0,1,0.609999955,1.049999952,1.289999962,0.99000001,0,0,0,1,0,0,0,1
1944,0,0,0,1,0.609999955,1.049999952,1.25,0.99000001,0,0,0,0,1,0,0,0
1945,0,0,0,1,0.609999955,1.049999952,1.25,0.99000001,0,0,0,0,0,0,0,1
1946,0,0,0,1,0.609999955,1.049999952,1.289999962,0.99000001,0,0,0,0,0,0,0,1
1947,0,0,0,1,0.609999955,1.049999952,1.289999962,0.99000001,0,0,0,0,0,0,0,1
1948,0,0,0,1,0.709999979,0.980000019,0.99000001,1.089999914,0,0,0,0,0,0,0,0
1949,0,0,0,1,0.709999979,0.99000001,0.99000001,1.089999914,0,0,0,0,0,0,0,1
1950,0,0,0,1,0.709999979,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,1
1951,0,0,0,1,0.709999979,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,0
1952,0,0,1,0,0.709999979,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,0
1953,0,0,0,1,0.779999912,0.49000001,1.089999914,1.089999914,0,1,0,0,0,1,0,0
1954,0,0,0,1,0.779999912,0.49000001,1.089999914,0.99000001,0,0,0,0,0,1,0,0
1955,0,0,0,1,0.779999912,0.589999914,1.089999914,0.889999986,0,0,0,0,0,1,0,0
1956,0,0,0,1,0.779999912,0.789999962,1.089999914,0.889999986,0,0,0,0,0,1,0,0
1957,0,0,0,1,0.779999912,0.789999962,1.049999952,1.089999914,0,0,0,0,0,1,0,0
1958,0,0,0,1,0.779999912,0.789999962,1.049999952,1.089999914,0,0,0,0,0,1,0,0
1959,0,0,0,1,0.779999912,0.789999962,1.089999914,0.889999986,0,0,0,0,0,1,0,0
1960,0,0,0,1,0.639999986,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0
1961,0,0,0,1,0.779999912,0.99000001,1.089999914,1.190000057,0,0,0,0,0,0,0,0
1962,0,0,0,1,0.709999979,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
1963,0,0,0,1,0.839999914,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,0,0
1964,0,0,0,1,0.779999912,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,1
1965,0,0,0,1,0.639999986,0.789999962,1.209999919,1.190000057,0,0,0,0,1,1,0,0
1966,0,0,0,1,0.639999986,0.789999962,1.209999919,1.190000057,0,0,0,0,1,1,0,0
1967,0,0,0,1,0.639999986,0.789999962,1.209999919,1.190000057,0,0,0,0,0,0,0,0
1968,0,0,0,1,0.779999912,0.789999962,1.209999919,1.089999914,0,0,0,0,0,1,0,1
1969,0,0,0,1,0.959999979,1.089999914,1.089999914,1.089999914,0,0,0,0,0,0,0,1
1970,0,0,0,1,0.910000026,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,1
1971,0,0,0,1,0.859999955,1.089999914,1.209999919,0.99000001,0,0,0,0,0,0,0,0
1972,0,0,0,1,0.959999979,1.089999914,1.149999976,1.289999962,0,0,0,0,0,1,1,1
1973,0,0,0,1,0.819999933,1.089999914,1.25,0.99000001,0,0,0,0,0,0,1,0
1974,0,0,0,1,0.74000001,0.949999988,1.190000057,1.289999962,0,0,0,0,0,0,0,0
1975,0,0,0,1,0.720000029,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,0
1976,0,0,0,1,0.720000029,1.089999914,1.039999962,0.99000001,0,0,0,0,0,0,0,0
1977,0,0,0,1,0.959999979,1.289999962,1.039999962,1.289999962,0,0,0,0,0,0,0,0
1978,0,0,0,1,0.709999979,0.980000019,0.879999995,1.199999928,0,0,0,0,0,0,0,0
1979,0,0,0,1,0.709999979,0.689999998,1.089999914,1.089999914,0,0,0,0,0,1,0,1
1980,0,1,0,0,0.709999979,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,1
1981,0,0,0,1,0.709999979,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,0
1982,0,0,0,1,0.779999912,0.589999914,1.089999914,0.889999986,0,0,0,0,0,1,0,0
1983,0,0,0,1,0.779999912,0.789999962,1.049999952,1.089999914,0,0,0,0,0,1,0,0
1984,0,0,0,1,0.779999912,0.789999962,1.049999952,1.089999914,0,0,0,0,0,1,0,0
1985,0,0,1,0,0.779999912,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0
1986,0,0,0,1,0.779999912,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0
1987,0,0,0,1,0.639999986,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0
1988,0,0,0,1,0.709999979,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
1989,0,0,0,1,0.779999912,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0
1990,0,0,0,1,0.779999912,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,0,0
1991,0,0,0,1,0.779999912,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
1992,0,0,0,1,0.779999912,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
1993,0,0,0,1,0.680000007,0.959999979,1.190000057,1.289999962,0,0,0,0,0,0,0,0
1994,0,1,0,0,0.779999912,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,1
1995,0,0,0,1,0.639999986,0.789999962,1.209999919,1.190000057,0,0,0,0,1,1,0,0
1996,0,0,0,1,0.779999912,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,1
1997,0,0,0,1,0.930000007,1.089999914,1.199999928,1.289999962,0,0,0,0,0,0,0,1
1998,0,0,0,1,0.959999979,1.289999962,1.039999962,1.289999962,0,0,0,0,0,0,0,0
1999,0,0,1,0,0.779999912,0.49000001,1.089999914,1.089999914,0,0,0,0,0,0,0,0
2000,0,0,1,0,0.779999912,0.789999962,1.089999914,1.089999914,0,0,0,0,0,0,0,0
2001,0,0,1,0,0.589999914,0.930000007,0.980000019,0.879999995,0,0,0,0,0,0,0,0
2002,0,0,1,0,0.779999912,0.789999962,1.049999952,1.089999914,0,0,0,0,0,1,0,0
2003,0,0,1,0,0.779999912,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0
2004,0,0,1,0,0.779999912,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0
2005,0,0,1,0,0.639999986,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2006,0,0,1,0,0.709999979,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
2007,0,0,1,0,0.579999924,0.930000007,0.99000001,0.980000019,0,0,0,0,0,0,0,1
2008,0,0,1,0,0.779999912,0.980000019,1.190000057,0.99000001,0,0,0,0,0,0,0,0
2009,0,0,1,0,0.579999924,0.930000007,0.99000001,0.980000019,0,0,0,0,0,0,1,0
2010,1,0,0,0,0.549999952,0.980000019,1.190000057,0.99000001,0,0,0,0,0,0,0,0
2011,0,0,1,0,0.779999912,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
2012,0,0,1,0,0.639999986,0.980000019,1.209999919,1.190000057,0,0,0,0,0,0,0,0
2013,0,0,1,0,0.879999995,0.789999962,1.209999919,1.089999914,0,0,0,0,0,0,0,1
2014,0,0,1,0,0.789999962,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,1
2015,0,0,1,0,0.789999962,0.980000019,1.089999914,1.109999895,0,0,0,0,0,0,0,0
2016,0,0,1,0,0.579999924,0.879999995,1.079999924,1.079999924,0,0,0,0,0,0,1,1
2017,0,0,1,0,0.789999962,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,0
2018,0,0,1,0,0.789999962,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,0
2019,0,0,1,0,0.720000029,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,0
2020,0,0,1,0,0.720000029,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,0
2021,0,0,1,0,0.959999979,1.289999962,1.039999962,1.289999962,0,0,0,0,0,0,0,0
2022,1,0,0,0,0.549999952,0.689999998,0.879999995,0.889999986,0,0,0,0,0,0,0,0
2023,1,0,0,0,0.549999952,0.689999998,0.879999995,1.089999914,0,0,0,0,0,0,0,0
2024,1,0,0,0,0.549999952,0.689999998,0.879999995,1.089999914,0,0,0,0,0,0,0,0
2025,1,0,0,0,0.549999952,0.99000001,1.089999914,0.949999988,0,0,0,0,0,0,0,0
2026,1,0,0,0,0.549999952,0.789999962,1.089999914,1.089999914,0,0,0,0,0,0,0,0
2027,0,1,0,0,0.779999912,0.49000001,1.089999914,1.089999914,0,1,0,0,0,0,0,0
2028,1,0,0,0,0.549999952,0.789999962,1.049999952,1.089999914,0,0,0,0,0,0,0,0
2029,1,0,0,0,0.549999952,0.789999962,1.049999952,1.089999914,0,0,0,0,0,0,0,0
2030,0,0,0,1,0.779999912,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0
2031,1,0,0,0,0.549999952,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0
2032,1,0,0,0,0.549999952,1.029999971,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2033,1,0,0,0,0.549999952,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2034,1,0,0,0,0.549999952,0.99000001,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2035,1,0,0,0,0.549999952,0.99000001,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2036,1,0,0,0,0.549999952,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
2037,1,0,0,0,0.549999952,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2038,1,0,0,0,0.99000001,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,1,0
2039,1,0,0,0,0.549999952,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2040,1,0,0,0,0.549999952,0.980000019,1.190000057,0.99000001,0,0,0,0,0,0,0,0
2041,1,0,0,0,0.549999952,0.980000019,1.190000057,0.99000001,0,0,0,0,0,0,0,0
2042,1,0,0,0,0.549999952,0.980000019,1.089999914,1.289999962,0,0,0,0,0,0,0,0
2043,1,0,0,0,0.549999952,0.980000019,1.089999914,1.289999962,0,0,0,0,0,0,0,0
2044,1,0,0,0,0.549999952,0.980000019,1.209999919,1.190000057,0,0,0,1,0,0,0,0
2045,1,0,0,0,0.549999952,0.980000019,1.209999919,1.190000057,0,0,0,0,0,0,0,1
2046,0,0,0,1,0.639999986,0.980000019,1.209999919,1.190000057,0,0,0,0,0,0,0,0
2047,1,0,0,0,0.549999952,0.980000019,1.190000057,1.289999962,0,0,0,0,0,0,0,0
2048,1,0,0,0,0.549999952,0.980000019,1.190000057,1.289999962,0,0,0,0,0,0,0,1
2049,1,0,0,0,0.549999952,0.980000019,1.209999919,1.089999914,0,0,0,0,0,0,0,0
2050,1,0,0,0,0.589999914,1.089999914,1.209999919,1.190000057,0,0,0,0,0,0,0,1
2051,1,0,0,0,0.589999914,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,0
2052,1,0,0,0,0.589999914,1.089999914,1.129999995,1.089999914,0,0,0,0,0,0,0,1
2053,1,0,0,0,0.589999914,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,1
2054,1,0,0,0,0.589999914,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,1
2055,1,0,0,0,0.589999914,0.889999986,1.209999919,0.99000001,0,0,0,0,0,0,0,1
2056,1,0,0,0,0.589999914,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,1,1
2057,1,0,0,0,0.589999914,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,0
2058,1,0,0,0,0.789999962,0.980000019,0.879999995,0.889999986,0,0,0,0,0,0,0,0
2059,1,0,0,0,0.789999962,0.689999998,0.879999995,0.889999986,0,0,0,0,0,0,0,0
2060,1,0,0,0,0.789999962,0.980000019,0.99000001,1.089999914,0,0,0,0,0,1,0,1
2061,1,0,0,0,0.789999962,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,1
2062,1,0,0,0,0.789999962,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,0
2063,1,0,0,0,0.889999986,0.49000001,1.089999914,1.089999914,0,1,0,0,0,1,0,0
2064,1,0,0,0,0.889999986,0.99000001,1.089999914,0.889999986,0,0,0,0,0,1,0,0
2065,1,0,0,0,0.889999986,0.789999962,1.049999952,1.089999914,0,0,0,0,0,1,0,0
2066,0,0,0,1,0.779999912,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0
2067,0,0,0,1,0.639999986,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0
2068,1,0,0,0,0.689999998,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2069,1,0,0,0,0.889999986,0.99000001,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2070,1,0,0,0,0.789999962,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
2071,1,0,0,0,0.789999962,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
2072,0,0,0,1,0.779999912,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
2073,1,0,0,0,0.889999986,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
2074,0,0,0,1,0.569999933,0.970000029,1.149999976,1.089999914,1,0,0,0,1,0,0,0
2075,1,0,0,0,0.889999986,1.089999914,1.190000057,1.289999962,0,0,0,0,0,0,0,0
2076,1,0,0,0,0.889999986,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,1
2077,1,0,0,0,1.149999976,1.089999914,1.089999914,1.089999914,0,0,0,0,0,0,0,1
2078,1,0,0,0,1.149999976,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,1
2079,1,0,0,0,0.99000001,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0
2080,1,0,0,0,0.99000001,0.889999986,1.209999919,0.99000001,0,0,0,1,0,0,0,0
2081,1,0,0,0,1.149999976,0.889999986,1.199999928,1.289999962,0,0,1,0,0,1,1,1
2082,1,0,0,0,1.149999976,1.089999914,1.139999986,1.289999962,0,0,0,0,0,1,1,1
2083,0,0,0,1,0.789999962,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,0
2084,1,0,0,0,0.789999962,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,0
2085,1,0,0,0,0.789999962,0.949999988,1.039999962,0.99000001,0,0,0,0,0,0,0,0
2086,1,0,0,0,0.379999995,1.23999989,1.049999952,0.980000019,1,0,0,0,1,0,0,0
2087,0,1,0,0,0.709999979,0.99000001,1.089999914,0.949999988,0,0,0,0,0,0,0,0
2088,1,0,0,0,0.649999976,0.889999986,0.99000001,1.089999914,0,0,0,0,0,0,0,1
2089,1,0,0,0,0.549999952,0.789999962,1.089999914,1.089999914,0,0,0,0,0,0,0,0
2090,1,0,0,0,0.649999976,0.889999986,1.039999962,0.99000001,0,0,0,0,0,1,0,0
2091,1,0,0,0,0.649999976,0.970000029,0.99000001,1.190000057,0,0,0,0,0,0,0,0
2092,1,0,0,0,0.649999976,0.970000029,1.149999976,1.25,0,0,0,0,0,0,0,0
2093,0,1,0,0,0.680000007,0.889999986,1.190000057,1.190000057,0,1,0,0,0,0,1,1
2094,1,0,0,0,0.649999976,0.970000029,0.99000001,1.25,0,0,1,0,0,0,0,0
2095,0,0,0,1,0.609999955,0.970000029,1.289999962,1.089999914,0,0,0,1,0,0,0,1
2096,1,0,0,0,0.649999976,1.029999971,1.289999962,1.25,0,0,0,0,0,0,0,0
2097,1,0,0,0,0.649999976,1.049999952,1.289999962,0.99000001,0,0,0,0,0,0,0,0
2098,0,0,0,1,0.680000007,1.089999914,1.190000057,0.99000001,0,0,0,1,0,0,0,0
2099,0,0,0,1,0.609999955,1.049999952,1.289999962,0.99000001,0,0,0,0,0,0,0,1
2100,0,0,0,1,0.529999912,1.049999952,1.289999962,0.99000001,1,0,0,0,1,0,0,1
2101,1,0,0,0,0.649999976,1.049999952,1.190000057,1.25,0,0,0,0,0,0,0,0
2102,0,0,1,0,0.579999924,1.049999952,1.089999914,1.25,0,0,0,0,1,0,0,0
2103,0,0,0,1,0.609999955,1.049999952,1.289999962,0.99000001,0,0,0,0,0,0,0,1
2104,0,0,0,1,0.609999955,1.049999952,1.289999962,1.289999962,0,0,0,0,0,0,0,1
2105,0,0,1,0,0.709999979,0.980000019,0.879999995,0.889999986,0,0,0,0,0,0,0,0
2106,0,1,0,0,0.709999979,0.689999998,0.879999995,0.889999986,0,0,0,0,0,1,0,0
2107,1,0,0,0,0.549999952,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
2108,1,0,0,0,0.549999952,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
2109,1,0,0,0,0.549999952,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2110,1,0,0,0,0.549999952,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2111,1,0,0,0,0.549999952,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2112,1,0,0,0,0.549999952,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,1
2113,1,0,0,0,0.549999952,0.789999962,1.209999919,1.190000057,0,0,0,0,0,1,0,0
2114,1,0,0,0,0.549999952,0.789999962,1.190000057,1.289999962,0,0,0,0,0,1,0,0
2115,1,0,0,0,0.549999952,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,1
2116,1,0,0,0,0.549999952,0.789999962,1.209999919,1.089999914,0,0,0,0,0,1,0,1
2117,1,0,0,0,0.589999914,0.980000019,1.129999995,1.109999895,0,0,0,0,0,0,0,0
2118,1,0,0,0,0.589999914,1.089999914,1.23999989,1.289999962,0,0,0,0,0,0,0,1
2119,1,0,0,0,0.589999914,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0
2120,1,0,0,0,0.589999914,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,0
2121,0,0,0,1,0.709999979,0.689999998,0.879999995,1.199999928,0,0,0,0,0,0,0,0
2122,0,0,0,1,0.709999979,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,1
2123,0,0,0,1,0.709999979,0.99000001,1.089999914,0.889999986,0,0,0,0,0,0,0,1
2124,0,0,0,1,0.709999979,0.99000001,1.089999914,0.889999986,0,0,0,0,0,0,0,1
2125,0,0,0,1,0.709999979,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,0
2126,0,0,0,1,0.779999912,0.789999962,1.089999914,1.089999914,0,0,0,0,0,1,0,0
2127,0,0,0,1,0.779999912,0.49000001,1.089999914,1.089999914,0,0,0,0,0,1,0,0
2128,0,0,0,1,0.779999912,0.589999914,1.089999914,0.889999986,0,0,0,0,0,1,0,0
2129,0,0,0,1,0.779999912,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0
2130,0,0,0,1,0.779999912,0.99000001,1.049999952,1.089999914,0,0,0,0,0,1,0,0
2131,0,0,0,1,0.779999912,0.789999962,1.049999952,1.089999914,0,0,0,0,0,1,0,0
2132,0,0,0,1,0.779999912,0.789999962,1.049999952,1.089999914,0,0,0,0,0,1,0,0
2133,0,0,0,1,0.779999912,0.789999962,1.089999914,0.889999986,0,0,0,0,0,1,0,0
2134,0,0,0,1,0.779999912,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0
2135,0,0,0,1,0.639999986,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0
2136,0,0,0,1,0.639999986,1.029999971,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2137,0,0,0,1,0.639999986,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2138,0,0,0,1,0.779999912,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2139,0,0,0,1,0.779999912,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2140,0,0,0,1,0.709999979,0.99000001,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2141,0,0,0,1,0.709999979,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
2142,0,0,0,1,0.709999979,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
2143,0,0,0,1,0.709999979,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
2144,0,0,0,1,0.839999914,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2145,0,0,0,1,0.779999912,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,0,0
2146,0,0,0,1,0.779999912,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0
2147,0,0,0,1,0.779999912,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,1
2148,0,0,0,1,0.639999986,1.089999914,1.209999919,1.190000057,0,0,0,1,1,0,0,0
2149,0,0,0,1,0.639999986,0.789999962,1.209999919,1.190000057,0,0,0,0,1,1,0,0
2150,0,0,0,1,0.639999986,0.789999962,1.209999919,1.190000057,0,0,0,0,0,0,0,0
2151,0,0,0,1,0.779999912,1.089999914,1.190000057,1.289999962,0,0,0,0,1,0,0,0
2152,0,0,0,1,0.779999912,1.089999914,1.190000057,1.289999962,0,0,0,0,0,0,0,1
2153,0,0,0,1,0.779999912,0.789999962,1.209999919,1.089999914,0,1,0,0,0,1,0,1
2154,0,0,0,1,0.779999912,0.789999962,1.209999919,1.089999914,0,0,0,0,0,1,0,1
2155,0,0,0,1,0.779999912,0.789999962,1.209999919,1.089999914,0,0,0,0,0,1,0,1
2156,0,0,0,1,0.789999962,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,1
2157,0,0,0,1,0.959999979,1.089999914,1.089999914,1.089999914,0,0,0,0,0,0,0,1
2158,0,0,0,1,0.789999962,0.980000019,1.129999995,1.089999914,0,0,0,0,0,0,0,0
2159,0,0,0,1,0.959999979,1.089999914,1.129999995,1.089999914,0,0,0,0,0,0,0,1
2160,0,0,0,1,0.930000007,1.089999914,1.23999989,1.289999962,0,0,0,0,0,0,0,1
2161,0,0,0,1,0.920000017,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0
2162,0,0,0,1,0.920000017,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0
2163,0,0,0,1,0.859999955,0.889999986,1.209999919,0.99000001,0,1,0,0,0,0,0,0
2164,0,0,0,1,0.859999955,0.889999986,1.209999919,0.99000001,0,0,0,1,0,0,0,0
2165,0,0,0,1,0.959999979,0.889999986,1.199999928,1.289999962,0,0,1,0,0,1,1,1
2166,0,0,0,1,0.959999979,1.089999914,1.039999962,1.289999962,0,0,0,0,0,0,1,0
2167,0,0,0,1,0.819999933,1.089999914,1.25,0.99000001,0,0,0,0,0,0,1,0
2168,0,0,0,1,0.819999933,0.949999988,1.209999919,0.99000001,0,0,0,0,0,0,0,1
2169,0,0,0,1,0.819999933,0.949999988,1.209999919,0.99000001,0,0,0,0,0,0,0,0
2170,0,0,0,1,0.789999962,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,0
2171,0,0,0,1,0.720000029,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,0
2172,0,0,0,1,0.720000029,1.089999914,1.039999962,0.99000001,0,0,0,0,0,0,0,0
2173,0,0,0,1,0.959999979,1.289999962,1.039999962,1.289999962,0,0,0,0,0,0,0,1
2174,0,0,0,1,0.959999979,1.289999962,1.039999962,1.289999962,0,0,0,0,0,0,0,0
2175,0,0,0,1,0.959999979,1.289999962,1.039999962,1.289999962,0,0,0,0,0,0,0,0
2176,0,0,0,1,0.649999976,0.889999986,0.99000001,1.049999952,0,0,0,0,0,0,0,0
2177,0,0,0,1,0.649999976,0.889999986,0.99000001,1.049999952,0,0,0,0,0,0,0,0
2178,0,0,0,1,0.649999976,0.789999962,1.049999952,0.889999986,0,1,0,0,0,1,0,1
2179,0,0,0,1,0.649999976,0.889999986,1.019999981,1.049999952,0,0,0,0,0,0,0,1
2180,0,0,0,1,0.49000001,0.839999914,1.019999981,0.889999986,0,1,0,1,0,1,0,1
2181,1,0,0,0,0.689999998,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0
2182,0,0,0,1,0.5,0.889999986,1.149999976,0.99000001,1,0,0,0,0,0,1,0
2183,0,0,0,1,0.649999976,0.970000029,1.089999914,1.149999976,0,0,1,0,0,0,1,0
2184,0,0,0,1,0.589999914,0.879999995,1.149999976,1.089999914,1,0,0,1,1,0,0,1
2185,0,0,0,1,0.649999976,0.879999995,0.99000001,1.25,0,0,0,0,0,0,0,0
2186,0,0,0,1,0.649999976,0.879999995,1.25,1.089999914,0,0,0,0,0,0,0,1
2187,0,0,0,1,0.959999979,1.089999914,1.129999995,1.089999914,0,0,0,0,0,0,0,1
2188,0,0,0,1,0.649999976,1.049999952,1.169999957,1.289999962,0,0,0,0,1,0,0,1
2189,0,0,0,1,0.819999933,0.949999988,1.209999919,0.99000001,0,0,0,0,0,0,0,0
2190,0,0,0,1,0.649999976,1.049999952,0.99000001,0.99000001,0,0,0,0,0,0,0,0
2191,0,0,0,1,0.649999976,1.049999952,0.99000001,0.99000001,0,0,0,0,0,0,0,1
2192,0,0,0,1,0.709999979,0.99000001,0.99000001,1.089999914,0,0,0,0,0,0,0,0
